96.995610		419.845   	
97.183220		421.145   	
97.370831		422.445   	
97.558441		423.744   	
97.746052		425.044   	
97.933662		426.344   	
98.121273		427.643   	
98.308883		428.943   	
98.496494		430.243   	
98.684104		431.542   	
98.871715		432.842   	
99.059325		434.142   	
99.246936		435.442   	
99.434546		436.741   	
99.622156		438.041   	
99.809767		439.341   	
99.997377		440.64    	
